"ES_ID","study_ID","year","title","journal","species","strain","F0_sex_exercise","age_manipulation_d","age_mating_d","n_con_parent","n_exp_parent","parent_housing","temperature","photoperiod","manipulation_type","manipulation_mode","manipulatoion_intensity","manipulation_duration","manipulation_window","litter_size_con","litter_size_exp","litter_housing","F1_sex_test","comparison","data_source","tissue_measure","response_age_PND","response_age_life_phase","response_test","response_type","measure","unit_measure","exp_mean","exp_se","exp_n","con_mean","con_se","con_n","biological_direction","multi_use_con","cohort_ID","shared_ID","measure_comments","notes","exp_sd","con_sd","RR","VRR","CVR","VCVR","exerciselnCV","controllnCV","exerciseVlnCV","controlVlnCV","grouped_traits"
"400","Bicks_2006",2006,"Running in pregncy transiently increases posttal hippocampal neurogenesis in the offspring","PS","mice","C57BL/6","female",NA,NA,16,16,"single",NA,NA,"wheel-running","voluntary",NA,21,"pregnancy","8","8",NA,"mixed","control(con)-runners(exp)","fig.1N.png","hippocampus",8,"early postnatal","RT-PCR","VEGF","VEGF","%actin",2.41025641,0.769230769,6,1.538461538,0.307692308,8,1,"no","Cohort_011","Shared_009","different F1 ages",NA,1.88422287849872,0.870285270022959,0.44895022024152,0.141856043523136,0.352070902678173,0.313284614951708,-0.947238789107131,-0.498288568865611,0.0255099251633805,0.0133926180745503,"genes"
"401","Bicks_2006",2006,"Running in pregncy transiently increases posttal hippocampal neurogenesis in the offspring","PS","mice","C57BL/6","female",NA,NA,16,16,"single",NA,NA,"wheel-running","voluntary",NA,21,"pregnancy","8","8",NA,"mixed","control(con)-runners(exp)","fig.1N.png","hippocampus",36,"adolescence","RT-PCR","VEGF","VEGF","%actin",1.076923077,0.256410256,5,0.564102564,0.102564103,5,1,"no","Cohort_011","Shared_009","different F1 ages",NA,0.573350762544123,0.22934030635929,0.646627165178299,0.0897471937468059,0.269663560845856,0.339747193746806,-1.42165629676786,-0.775029131589557,0.0726692558158401,0.0401584182575214,"genes"
"402","Duran_2018",2018,"Pretal and Early Posttal Environmental Enrichment Reduce Acute Cell Death and Prevent Neurodevelopment and Memory Impairments in Rats Submitted to Neotal Hypoxia Ischemia","Molecular Neurobiology","rats","Wistar","female",60,67,12,12,"grouped","22","12","enrichment","voluntary",NA,52,"pre-conception to post-partum",NA,NA,"with dam","mixed","SC-Sham(con)-EE-Sham(exp)","fig.4C.png","hippocampus",67,"adolescence","Western plot","VEGF","VEGF","%actin",120,14.28571429,6,100,11.38095238,6,1,"no","Cohort_024","Shared_022","diffetent tissues",NA,34.9927106216861,27.8775261179138,0.182321556793955,0.0271249433169932,0.0449973663144177,0.227124943316993,-1.35967089404361,-1.17734933724966,0.0543049359816034,0.0469443902643912,"genes"
"403","Duran_2018",2018,"Pretal and Early Posttal Environmental Enrichment Reduce Acute Cell Death and Prevent Neurodevelopment and Memory Impairments in Rats Submitted to Neotal Hypoxia Ischemia","Molecular Neurobiology","rats","Wistar","female",60,67,12,12,"grouped","22","12","enrichment","voluntary",NA,52,"pre-conception to post-partum",NA,NA,"with dam","mixed","SC-Sham(con)-EE-Sham(exp)","fig.4D.png","cerebral cortex",67,"adolescence","Western plot","VEGF","VEGF","%actin",127.6190476,27.61904762,6,99.04761905,22.85714286,6,1,"no","Cohort_024","Shared_022","diffetent tissues",NA,67.6525738506301,55.9883369848998,0.253448900636247,0.100091149860362,-0.0642069010882354,0.300091149860362,-0.723906234714685,-0.470457334078438,0.0287983603138252,0.0194109329018531,"genes"
"404","Rahimi_2018",2018,"Materl voluntary exercise ameliorates learning deficit in rat pups exposed, in utero, to valproic acid; role of BDNF and VEGF and their receptors","Neuropeptides","rats","Wistar","female",NA,NA,5,5,NA,"22","12","wheel-running","voluntary","100g",11,"pregnancy",NA,NA,NA,"male","VE-Con (exercise with saline injection); Sed-Con","fig.6.png","hippocampus",30,"adolescence","Western plot","VEGF","VEGF","%actin",1.666666667,0.157894737,3,0.48245614,0.140350877,3,1,"no","Cohort_042","Shared_038","diffetent tissues",NA,0.273481706731726,0.24309484985085,1.23969088785529,0.0936031683303596,-1.1219078498239,0.59360316833036,-1.67512920716165,-0.435438319306362,0.180311715251384,0.0678521363648878,"genes"
"405","Sanches_2018",2018,"Brain Metabolism Alterations Induced by Pregncy Swimming Decreases Neurological Impairments Following Neotal Hypoxia-Ischemia in Very Immature Rats","Frontiers in Neurology","rats","Wistar","female",NA,NA,8,12,"single","22","12","swimming","forced","20min",21,"pregnancy",NA,NA,NA,"mixed","SESH(con)-SWSH(exp)","fig.2C.png","cortex",4,"early postnatal","Western plot","VEGF","VEGF","%control",95.15151515,18.18181818,7,100,11.66666667,7,1,"no","Cohort_047","Shared_043","n of F1 assumed;n=6-8","different tissues and F1 ages",48.104569287273,30.8670986379061,-0.0496996685681961,0.0501237485422595,0.493385989110844,0.216790415208926,-1.04244633645189,-1.09214600502008,0.0338237082256581,0.0351747340373978,"genes"
"406","Sanches_2018",2018,"Brain Metabolism Alterations Induced by Pregncy Swimming Decreases Neurological Impairments Following Neotal Hypoxia-Ischemia in Very Immature Rats","Frontiers in Neurology","rats","Wistar","female",NA,NA,8,12,"single","22","12","swimming","forced","20min",21,"pregnancy",NA,NA,NA,"mixed","SESH(con)-SWSH(exp)","fig.3C.png","hippocampus",4,"early postnatal","Western plot","VEGF","VEGF","%control",146.2686567,17.91044776,7,101.4925373,17.91044776,7,1,"no","Cohort_047","Shared_043","n of F1 assumed;n=6-8","different tissues and F1 ages",47.3865906427739,47.3865906427739,0.365459773514573,0.0461356211206507,-0.365459773514573,0.212802287787317,-1.043772420976,-0.67831264746143,0.0338694224888272,0.0210420264527116,"genes"
"407","Sanches_2018",2018,"Brain Metabolism Alterations Induced by Pregncy Swimming Decreases Neurological Impairments Following Neotal Hypoxia-Ischemia in Very Immature Rats","Frontiers in Neurology","rats","Wistar","female",NA,NA,8,12,"single","22","12","swimming","forced","20min",21,"pregnancy",NA,NA,NA,"mixed","SESH(con)-SWSH(exp)","fig.7A.png","cortex",60,"adolescence","Western plot","VEGF","VEGF","%control",107.5129534,3.990673575,7,101.0362694,7.18134715,7,1,"no","Cohort_048","Shared_044","n of F1 assumed;n=6-8","different tissues and F1 ages",10.5583298430871,19.0000586373225,0.0621317817032374,0.00642968028627388,-0.649658740068661,0.173096346952941,-1.64983593838288,-1.58770415667964,0.0526336623992985,0.050753254139788,"genes"
"408","Sanches_2018",2018,"Brain Metabolism Alterations Induced by Pregncy Swimming Decreases Neurological Impairments Following Neotal Hypoxia-Ischemia in Very Immature Rats","Frontiers in Neurology","rats","Wistar","female",NA,NA,8,12,"single","22","12","swimming","forced","20min",21,"pregnancy",NA,NA,NA,"mixed","SESH(con)-SWSH(exp)","fig.7B.png","hippocampus",60,"adolescence","Western plot","VEGF","VEGF","%control",92.63157895,11.57894737,7,100,3.157894737,7,1,"no","Cohort_048","Shared_044","n of F1 assumed;n=6-8","different tissues and F1 ages",30.6350151849254,8.35500414062172,-0.0765400770939252,0.0166222299203708,1.37582306131055,0.183288896587037,-2.32243611792752,-2.39897619502144,0.0665499239335109,0.0676109423901086,"genes"
"409","Uysal_2011",2011,"Materl exercise decreases materl deprivation induced anxiety of pups and correlates to increased prefrontal cortex BDNF and VEGF","Neuroscience letters","rats","Wistar","female",NA,NA,8,8,NA,"22","12","treadmill-running","forced","6.7m/min; 23min/day",26,"pregnancy",NA,NA,"with dam","female","CF(con)-E-F(exp)","fig.3A.png","prefrontal cortex",24,"adolescence","ELISA","VEGF","VEGF","pg/mg",359.5973335,17.10627935,8,398.6974005,68.42511741,8,1,"no","Cohort_051","Shared_047","different F1 sex",NA,48.3838645170256,193.535458096387,-0.103217847039815,0.0317169676712613,-1.28307651422622,0.174574110528404,-0.548095574299362,-0.651313421339176,0.0149007410842379,0.016757097521132,"genes"
"410","Uysal_2011",2011,"Materl exercise decreases materl deprivation induced anxiety of pups and correlates to increased prefrontal cortex BDNF and VEGF","Neuroscience letters","rats","Wistar","female",NA,NA,8,8,NA,"22","12","treadmill-running","forced","6.7m/min; 23min/day",26,"pregnancy",NA,NA,"with dam","male","CF(con)-E-F(exp)","fig.3A.png","prefrontal cortex",24,"adolescence","ELISA","VEGF","VEGF","pg/mg",398.6974005,36.6563129,8,300.9472327,12.21877097,8,1,"no","Cohort_052","Shared_048","different F1 sex",NA,103.679709699544,34.5599032426093,0.281267791689899,0.0101014422220276,0.817344496705407,0.15295858507917,-2.37408001875876,-2.09281222706886,0.0574319375357552,0.0531752071062663,"genes"
"411","Venezia_2015",2015,"Lifelong parental voluntary wheel running increases offspring hippocampal Pgc-1¦Á mR expression but not mitochondrial content or Bdnf expression","NeuroReport","mice","C57BL/6","male",56,NA,20,20,"single",NA,NA,"wheel-running","voluntary",NA,84,"pre-conception","6","6","grouped","male","exercise(exp)-sedentary(con)","fig.2b.png","hippocampus",56,"adolescence","RT-PCR","VEGF","VEGF","%actin",0.914893617,0.138297872,10,0.989361702,0.085106383,8,1,"no","Cohort_051","Shared_047","different F1 ages",NA,0.437336271074426,0.240717202166238,-0.0782521967939717,0.0302498885729003,0.659458769648223,0.157234015557027,-1.26375641203193,-1.3420086088259,0.0347464894852778,0.0366622693729059,"genes"
"412","Venezia_2015",2015,"Lifelong parental voluntary wheel running increases offspring hippocampal Pgc-1¦Á mR expression but not mitochondrial content or Bdnf expression","NeuroReport","mice","C57BL/6","male",56,NA,20,20,"single",NA,NA,"wheel-running","voluntary",NA,84,"pre-conception","6","6","grouped","male","exercise(exp)-sedentary(con)","fig.4b.png","hippocampus",196,"adulthood","RT-PCR","VEGF","VEGF","%actin",1.12244898,0.112244898,9,1,0.091836735,10,1,"no","Cohort_052","Shared_048","different F1 ages",NA,0.336734694,0.290413255473304,0.115512887485481,0.0184339858954602,0.0394219916225047,0.136489541451016,-1.29640768343392,-1.18089479594844,0.0270837208792581,0.0242887119223785,"genes"
