"ES_ID","study_ID","year","title","journal","species","strain","F0_sex_exercise","age_manipulation_d","age_mating_d","n_con_parent","n_exp_parent","parent_housing","temperature","photoperiod","manipulation_type","manipulation_mode","manipulatoion_intensity","manipulation_duration","manipulation_window","litter_size_con","litter_size_exp","litter_housing","F1_sex_test","comparison","data_source","tissue_measure","response_age_PND","response_age_life_phase","response_test","response_type","measure","unit_measure","exp_mean","exp_se","exp_n","con_mean","con_se","con_n","biological_direction","multi_use_con","cohort_ID","shared_ID","measure_comments","notes","exp_sd","con_sd","RR","VRR","CVR","VCVR","exerciselnCV","controllnCV","exerciseVlnCV","controlVlnCV","grouped_traits"
"216","Bicks_2006",2006,"Running in pregncy transiently increases posttal hippocampal neurogenesis in the offspring","PS","mice","C57BL/6","female",NA,NA,16,16,"single",NA,NA,"wheel-running","voluntary",NA,21,"pregnancy","8","8",NA,"mixed","control(con)-runners(exp)","fig.1K","DG",49,"adolescence","BrdU labeling","neuron count","neuron count","cell count",489.0510948,65.69343066,14,629.1970803,61.31386861,5,1,"no","Cohort_011","Shared_009","different F1 ages","se assumed; no description of se or sd of the graph bar",245.802310091511,137.101978175451,-0.251977558476517,0.0275401807371528,0.749241677113443,0.191001719198691,-1.14674195719076,-1.39871951566728,0.0598889956241176,0.0713063537353819,"brain development"
"217","Bicks_2006",2006,"Running in pregncy transiently increases posttal hippocampal neurogenesis in the offspring","PS","mice","C57BL/6","female",NA,NA,16,16,"single",NA,NA,"wheel-running","voluntary",NA,21,"pregnancy","8","8",NA,"mixed","control(con)-runners(exp)","text p.3854)","DG",36,"adolescence","BrdU labeling","neuron count","neuron count","cell count",72367,7529,5,27188,4619,5,1,"no","Cohort_011","Shared_009","different F1 ages","se assumed; no description of se or sd of the graph bar",16835.3558025959,10328.3979880715,0.978974694893407,0.0396871368964876,-0.49039069547389,0.289687136896488,-1.82185320671228,-0.842878511818874,0.0879236978497442,0.0436976233226083,"brain development"
"218","Cutuli_2015",2015,"Pre-reproductive materl enrichment influences rat materl care and offspring developmental trajectories: behavioral performances and neuroplasticity correlates","Frontiers in Behavioral Neuroscience","rats","Wistar","female",21,77,10,10,"group (10/cage)",NA,"12","enrichment","voluntary",NA,49,"pre-conception","24","24",NA,"male","enriched(exp)-standard(con)","fig.S2A","DG",55,"adolescence","BrdU labeling","neuron count","neuron count","cell count",2933.333333,266.6666667,3,3117.948718,533.3333333,3,1,"no","Cohort_012","Shared_010","two type of measure methods",NA,461.880215409436,923.760430645666,-0.0610358907164529,0.037523465579325,-0.632111289655993,0.537523465579325,-0.905441947853234,-0.966477838569687,0.117283504166144,0.122396491714229,"brain development"
"219","Cutuli_2015",2015,"Pre-reproductive materl enrichment influences rat materl care and offspring developmental trajectories: behavioral performances and neuroplasticity correlates","Frontiers in Behavioral Neuroscience","rats","Wistar","female",21,77,10,10,"group (10/cage)",NA,"12","enrichment","voluntary",NA,49,"pre-conception","24","24",NA,"male","enriched(exp)-standard(con)","fig.S2B","DG",55,"adolescence","DCX labeling","neuron count","neuron count","cell count",19612.06896,1551.724138,3,18836.2069,1034.482759,3,1,"no","Cohort_012","Shared_010","two type of measure methods",NA,2687.66504634702,1791.77669814203,0.0403642233909751,0.00927630986405074,0.365100884394967,0.509276309864051,-2.14293744362096,-2.10257322022999,0.204689495033764,0.202652313187004,"brain development"
"220","Cutuli_2018",2018,"Effects of pre-reproductive materl enrichment on materl care, offspring's play behavior and oxytocinergic neurons","Neuropharmacology","rats","Wistar","female",21,77,10,10,"group (10/cage)",NA,NA,"enrichment","voluntary",NA,49,"pre-conception","20","40",NA,"female","enriched(exp)-standard(con)","fig.1A.png","PVN",150,"adulthood","Hoechst 33258 labeling","neuron count","neuron count","cell count",6.330434783,0.417391304,3,4.817391304,0.052173913,3,1,"no","Cohort_016","Shared_014","different tissues and F1 ages","se assumed; no description of se or sd of the graph bar",0.722942945165427,0.0903678681456783,0.273136361583418,0.00446459698028695,1.80630518009642,0.504464596980287,-3.99923543552972,-3.72609907394631,0.242553430083792,0.240185429096238,"brain development"
"221","Cutuli_2018",2018,"Effects of pre-reproductive materl enrichment on materl care, offspring's play behavior and oxytocinergic neurons","Neuropharmacology","rats","Wistar","female",21,77,10,10,"group (10/cage)",NA,NA,"enrichment","voluntary",NA,49,"pre-conception","20","20",NA,"female","enriched(exp)-standard(con)","fig.1B.png","SON",150,"adulthood","Hoechst 33258 labeling","neuron count","neuron count","cell count",13.72413793,1.448275862,3,9.172413793,0.310344828,3,1,"no","Cohort_016","Shared_014","different tissues and F1 ages","se assumed; no description of se or sd of the graph bar",2.50848737635961,0.537533009962224,0.40295569643864,0.0122808616671943,1.13748934312756,0.512280861667194,-2.98992128220545,-2.58696558576681,0.229893686927302,0.220117029761539,"brain development"
"222","Cutuli_2018",2018,"Effects of pre-reproductive materl enrichment on materl care, offspring's play behavior and oxytocinergic neurons","Neuropharmacology","rats","Wistar","female",21,77,10,10,"group (10/cage)",NA,NA,"enrichment","voluntary",NA,49,"pre-conception","20","20",NA,"male","enriched(exp)-standard(con)","fig.1G.png","PVN",46,"adolescence","Hoechst 33258 labeling","neuron count","neuron count","cell count",6.769230769,0.307692308,3,6.358974359,0.256410256,3,1,"no","Cohort_017","Shared_015","different tissues and F1 ages","se assumed; no description of se or sd of the graph bar",0.532938710554132,0.444115590973743,0.0625203569432108,0.00369202621142195,0.119801202450744,0.503692026211422,-2.47405786738412,-2.41153751044091,0.216898480314831,0.214648395548986,"brain development"
"223","Cutuli_2018",2018,"Effects of pre-reproductive materl enrichment on materl care, offspring's play behavior and oxytocinergic neurons","Neuropharmacology","rats","Wistar","female",21,77,10,10,"group (10/cage)",NA,NA,"enrichment","voluntary",NA,49,"pre-conception","20","20",NA,"male","enriched(exp)-standard(con)","fig.1H.png","SON",46,"adolescence","Hoechst 33258 labeling","neuron count","neuron count","cell count",11.5909091,0.654545455,3,7.663636363,0.163636364,3,1,"no","Cohort_017","Shared_015","different tissues and F1 ages","se assumed; no description of se or sd of the graph bar",1.13370598392329,0.283426496413835,0.413734500458022,0.00364484861476174,0.972559859134091,0.503644848614762,-3.4610235539244,-3.04728905346638,0.237327417462288,0.230874945312023,"brain development"
"224","Cutuli_2018",2018,"Effects of pre-reproductive materl enrichment on materl care, offspring's play behavior and oxytocinergic neurons","Neuropharmacology","rats","Wistar","female",21,77,10,10,"group (10/cage)",NA,NA,"enrichment","voluntary",NA,49,"pre-conception","20","20",NA,"female","enriched(exp)-standard(con)","fig.1M.png","PVN",46,"adolescence","Hoechst 33258 labeling","neuron count","neuron count","cell count",5.428571429,0.352941176,3,5.781512605,0.857142857,3,1,"no","Cohort_018","Shared_016","different tissues and F1 ages","se assumed; no description of se or sd of the graph bar",0.611312048915109,1.48461497766874,-0.062989334064527,0.0262067989755923,-0.824313862103043,0.526206798975592,-1.04652054640989,-1.10950988047442,0.130968814965072,0.136022923039838,"brain development"
"225","Cutuli_2018",2018,"Effects of pre-reproductive materl enrichment on materl care, offspring's play behavior and oxytocinergic neurons","Neuropharmacology","rats","Wistar","female",21,77,10,10,"group (10/cage)",NA,NA,"enrichment","voluntary",NA,49,"pre-conception","20","20",NA,"female","enriched(exp)-standard(con)","fig.1N.png","SON",46,"adolescence","Hoechst 33258 labeling","neuron count","neuron count","cell count",10.74782609,1.330434783,3,8.32173913,0.547826087,3,1,"no","Cohort_018","Shared_016","different tissues and F1 ages","se assumed; no description of se or sd of the graph bar",2.30438064031287,0.948862616395648,0.2558322469001,0.0196567585771243,0.631470948315555,0.519656758577124,-2.17719476749586,-1.92136252059576,0.206124881714993,0.193964123257319,"brain development"
"226","Dayi_2012",2012,"Materl aerobic exercise during pregncy can increase spatial learning by affecting leptin expression on offspring's early and late period in life depending on gender","The Scientific World Jourl","rats","Wistar","female",NA,NA,7,7,NA,"23","12","treadmill-running","forced","8m/min; 30min/day",21,"pregnancy",NA,NA,NA,"female","F(con)-FE(exp)","fig.2a.png","CA1",21,"early postnatal","Cresyl violet labeling","neuron count","neuron count","cell count",60.16666667,1.75,7,49.08333334,2.333333333,7,1,"no","Cohort_019","Shared_017","n of F1 assumed same with F0; no info of n of F1; se assumed; no description of se or sd of the graph bar","different tissues, F1 sex, and F1 ages",4.63006479436303,6.17341972493546,0.203598955160818,0.00310586847368832,-0.491281027469741,0.169772535140355,-2.19353222105489,-1.98993326589407,0.064422742664838,0.0604238921068051,"brain development"
"227","Dayi_2012",2012,"Materl aerobic exercise during pregncy can increase spatial learning by affecting leptin expression on offspring's early and late period in life depending on gender","The Scientific World Jourl","rats","Wistar","female",NA,NA,7,7,NA,"23","12","treadmill-running","forced","8m/min; 30min/day",21,"pregnancy",NA,NA,NA,"male","M(con)-ME(exp)","fig.2a.png","CA1",21,"early postnatal","Cresyl violet labeling","neuron count","neuron count","cell count",63.66666667,0.583333333,7,52,2.916666667,7,1,"no","Cohort_020","Shared_018","n of F1 assumed same with F0; no info of n of F1; se assumed; no description of se or sd of the graph bar","different tissues, F1 sex, and F1 ages",1.54335493057243,7.71677465815364,0.202417420849449,0.00323000714502578,-1.81185533396926,0.169896673811692,-2.02693131975419,-1.82451389890474,0.0613166505306705,0.0567824165141332,"brain development"
"228","Dayi_2012",2012,"Materl aerobic exercise during pregncy can increase spatial learning by affecting leptin expression on offspring's early and late period in life depending on gender","The Scientific World Jourl","rats","Wistar","female",NA,NA,7,7,NA,"23","12","treadmill-running","forced","8m/min; 30min/day",21,"pregnancy",NA,NA,NA,"female","F(con)-FE(exp)","fig.2a.png","CA2",21,"early postnatal","Cresyl violet labeling","neuron count","neuron count","cell count",37.41666667,0.583333333,7,35.08333333,1.75,7,1,"no","Cohort_019","Shared_017","n of F1 assumed same with F0; no info of n of F1; se assumed; no description of se or sd of the graph bar","different tissues, F1 sex, and F1 ages",1.54335493057243,4.63006479436303,0.0643900542439715,0.00273119197060852,-1.16300234348351,0.169397858637275,-2.00621204224693,-1.94182198800296,0.0609005790969864,0.0594116185254788,"brain development"
"229","Dayi_2012",2012,"Materl aerobic exercise during pregncy can increase spatial learning by affecting leptin expression on offspring's early and late period in life depending on gender","The Scientific World Jourl","rats","Wistar","female",NA,NA,7,7,NA,"23","12","treadmill-running","forced","8m/min; 30min/day",21,"pregnancy",NA,NA,NA,"male","M(con)-ME(exp)","fig.2a.png","CA2",21,"early postnatal","Cresyl violet labeling","neuron count","neuron count","cell count",42.66666667,0.583333333,7,42.66666667,1.75,7,1,"no","Cohort_020","Shared_018","n of F1 assumed same with F0; no info of n of F1; se assumed; no description of se or sd of the graph bar","different tissues, F1 sex, and F1 ages",1.54335493057243,4.63006479436303,0,0.00186920165965056,-1.09861228923954,0.168535868326317,-2.13751377953322,-2.13751377953322,0.0634248154519605,0.0632997010174005,"brain development"
"230","Dayi_2012",2012,"Materl aerobic exercise during pregncy can increase spatial learning by affecting leptin expression on offspring's early and late period in life depending on gender","The Scientific World Jourl","rats","Wistar","female",NA,NA,7,7,NA,"23","12","treadmill-running","forced","8m/min; 30min/day",21,"pregnancy",NA,NA,NA,"female","F(con)-FE(exp)","fig.2a.png","CA3",21,"early postnatal","Cresyl violet labeling","neuron count","neuron count","cell count",35.08333333,1.166666667,7,29.25,1.75,7,1,"no","Cohort_019","Shared_017","n of F1 assumed same with F0; no info of n of F1; se assumed; no description of se or sd of the graph bar","different tissues, F1 sex, and F1 ages",3.08670986379061,4.63006479436303,0.181846610121504,0.00468535534332815,-0.587311717943954,0.171352022009995,-1.94182198800296,-1.75997537788145,0.0595637766977017,0.0552360751707082,"brain development"
"231","Dayi_2012",2012,"Materl aerobic exercise during pregncy can increase spatial learning by affecting leptin expression on offspring's early and late period in life depending on gender","The Scientific World Jourl","rats","Wistar","female",NA,NA,7,7,NA,"23","12","treadmill-running","forced","8m/min; 30min/day",21,"pregnancy",NA,NA,NA,"male","M(con)-ME(exp)","fig.2a.png","CA3",21,"early postnatal","Cresyl violet labeling","neuron count","neuron count","cell count",35.08333334,0.583333333,7,29.83333333,3.5,7,1,"no","Cohort_020","Shared_018","n of F1 assumed same with F0; no info of n of F1; se assumed; no description of se or sd of the graph bar","different tissues, F1 sex, and F1 ages",1.54335493057243,9.26012958872607,0.162099847583437,0.0140400751060789,-1.95385931738292,0.180706741772746,-1.24867480772805,-1.08657496014461,0.0407704953133668,0.034982156119113,"brain development"
"232","Dayi_2012",2012,"Materl aerobic exercise during pregncy can increase spatial learning by affecting leptin expression on offspring's early and late period in life depending on gender","The Scientific World Jourl","rats","Wistar","female",NA,NA,7,7,NA,"23","12","treadmill-running","forced","8m/min; 30min/day",21,"pregnancy",NA,NA,NA,"female","F(con)-FE(exp)","fig.2a.png","GD",21,"early postnatal","Cresyl violet labeling","neuron count","neuron count","cell count",79.41666667,2.333333333,7,74.75,4.083333333,7,1,"no","Cohort_019","Shared_017","n of F1 assumed same with F0; no info of n of F1; se assumed; no description of se or sd of the graph bar","different tissues, F1 sex, and F1 ages",6.17341972493546,10.8034845192985,0.0605590416373787,0.00384729552111974,-0.620174829634026,0.170513962187786,-1.91150619780619,-1.85094715616881,0.0589110920554767,0.0573951190037342,"brain development"
"233","Dayi_2012",2012,"Materl aerobic exercise during pregncy can increase spatial learning by affecting leptin expression on offspring's early and late period in life depending on gender","The Scientific World Jourl","rats","Wistar","female",NA,NA,7,7,NA,"23","12","treadmill-running","forced","8m/min; 30min/day",21,"pregnancy",NA,NA,NA,"male","M(con)-ME(exp)","fig.2a.png","GD",21,"early postnatal","Cresyl violet labeling","neuron count","neuron count","cell count",77.08333334,2.333333333,7,70.08333333,4.666666667,7,1,"no","Cohort_020","Shared_018","n of F1 assumed same with F0; no info of n of F1; se assumed; no description of se or sd of the graph bar","different tissues, F1 sex, and F1 ages",6.17341972493546,12.3468394525167,0.0952020776735259,0.00535017056323021,-0.788349258447757,0.172016837229897,-1.74815363893134,-1.65295156125782,0.0551296924554597,0.052512207507314,"brain development"
"234","Dayi_2012",2012,"Materl aerobic exercise during pregncy can increase spatial learning by affecting leptin expression on offspring's early and late period in life depending on gender","The Scientific World Jourl","rats","Wistar","female",NA,NA,7,7,NA,"23","12","treadmill-running","forced","8m/min; 30min/day",21,"pregnancy",NA,NA,NA,"female","F(con)-FE(exp)","fig.2a.png","CA1",150,"adulthood","Cresyl violet labeling","neuron count","neuron count","cell count",57.25,1.166666667,7,47.91666666,1.166666667,7,1,"no","Cohort_021","Shared_019","n of F1 assumed same with F0; no info of n of F1; se assumed; no description of se or sd of the graph bar","different tissues, F1 sex, and F1 ages",3.08670986379061,3.08670986379061,0.177964251564129,0.00100809814803491,-0.177964251564129,0.167674764814702,-2.83698855446039,-2.65902430289626,0.0730213084079063,0.0710350799675886,"brain development"
"235","Dayi_2012",2012,"Materl aerobic exercise during pregncy can increase spatial learning by affecting leptin expression on offspring's early and late period in life depending on gender","The Scientific World Jourl","rats","Wistar","female",NA,NA,7,7,NA,"23","12","treadmill-running","forced","8m/min; 30min/day",21,"pregnancy",NA,NA,NA,"male","M(con)-ME(exp)","fig.2a.png","CA1",150,"adulthood","Cresyl violet labeling","neuron count","neuron count","cell count",61.91666667,0.583333333,7,49.66666667,2.333333333,7,1,"no","Cohort_022","Shared_020","n of F1 assumed same with F0; no info of n of F1; se assumed; no description of se or sd of the graph bar","different tissues, F1 sex, and F1 ages",1.54335493057243,6.17341972493546,0.220455377639131,0.00229586802376266,-1.60674973918759,0.168962534690429,-2.22220312687826,-2.00174774923913,0.0649159210278006,0.0606667322407979,"brain development"
"236","Dayi_2012",2012,"Materl aerobic exercise during pregncy can increase spatial learning by affecting leptin expression on offspring's early and late period in life depending on gender","The Scientific World Jourl","rats","Wistar","female",NA,NA,7,7,NA,"23","12","treadmill-running","forced","8m/min; 30min/day",21,"pregnancy",NA,NA,NA,"female","F(con)-FE(exp)","fig.2a.png","CA2",150,"adulthood","Cresyl violet labeling","neuron count","neuron count","cell count",36.83333333,1.166666667,7,34.5,1.166666667,7,1,"no","Cohort_021","Shared_019","n of F1 assumed same with F0; no info of n of F1; se assumed; no description of se or sd of the graph bar","different tissues, F1 sex, and F1 ages",3.08670986379061,3.08670986379061,0.0654439081618862,0.00214680607095706,-0.0654439081618861,0.168813472737624,-2.39596414422524,-2.33052023606335,0.0676631509598649,0.0665726200535807,"brain development"
"237","Dayi_2012",2012,"Materl aerobic exercise during pregncy can increase spatial learning by affecting leptin expression on offspring's early and late period in life depending on gender","The Scientific World Jourl","rats","Wistar","female",NA,NA,7,7,NA,"23","12","treadmill-running","forced","8m/min; 30min/day",21,"pregnancy",NA,NA,NA,"male","M(con)-ME(exp)","fig.2a.png","CA2",150,"adulthood","Cresyl violet labeling","neuron count","neuron count","cell count",41.5,0.583333333,7,38.58333333,1.75,7,1,"no","Cohort_022","Shared_020","n of F1 assumed same with F0; no info of n of F1; se assumed; no description of se or sd of the graph bar","different tissues, F1 sex, and F1 ages",1.54335493057243,4.63006479436303,0.0728730230248118,0.0022547778933221,-1.17148531226435,0.168921444559989,-2.10978923144024,-2.03691620841543,0.0629137608186401,0.0613763914953381,"brain development"
"238","Dayi_2012",2012,"Materl aerobic exercise during pregncy can increase spatial learning by affecting leptin expression on offspring's early and late period in life depending on gender","The Scientific World Jourl","rats","Wistar","female",NA,NA,7,7,NA,"23","12","treadmill-running","forced","8m/min; 30min/day",21,"pregnancy",NA,NA,NA,"female","F(con)-FE(exp)","fig.2a.png","CA3",150,"adulthood","Cresyl violet labeling","neuron count","neuron count","cell count",33.80566667,0.111,7,31,0.583333333,7,1,"no","Cohort_021","Shared_019","n of F1 assumed same with F0; no info of n of F1; se assumed; no description of se or sd of the graph bar","different tissues, F1 sex, and F1 ages",0.29367839552817,1.54335493057243,0.08664123691022,0.000364868373458019,-1.74586981327591,0.167031535040125,-3.00333653483849,-2.91669529792827,0.0745477221191188,0.0737245640006566,"brain development"
"239","Dayi_2012",2012,"Materl aerobic exercise during pregncy can increase spatial learning by affecting leptin expression on offspring's early and late period in life depending on gender","The Scientific World Jourl","rats","Wistar","female",NA,NA,7,7,NA,"23","12","treadmill-running","forced","8m/min; 30min/day",21,"pregnancy",NA,NA,NA,"male","M(con)-ME(exp)","fig.2a.png","CA3",150,"adulthood","Cresyl violet labeling","neuron count","neuron count","cell count",33.91666667,0.583333333,7,31.58333334,0.583333333,7,1,"no","Cohort_022","Shared_020","n of F1 assumed same with F0; no info of n of F1; se assumed; no description of se or sd of the graph bar","different tissues, F1 sex, and F1 ages",1.54335493057243,1.54335493057243,0.0712769802473669,0.000636934421087262,-0.0712769802473668,0.167303601087754,-3.006614629196,-2.93533764894863,0.0745755037568443,0.0738956155966891,"brain development"
"240","Dayi_2012",2012,"Materl aerobic exercise during pregncy can increase spatial learning by affecting leptin expression on offspring's early and late period in life depending on gender","The Scientific World Jourl","rats","Wistar","female",NA,NA,7,7,NA,"23","12","treadmill-running","forced","8m/min; 30min/day",21,"pregnancy",NA,NA,NA,"female","F(con)-FE(exp)","fig.2a.png","GD",150,"adulthood","Cresyl violet labeling","neuron count","neuron count","cell count",80,0.583333333,7,74.16666666,1.166666667,7,1,"no","Cohort_021","Shared_019","n of F1 assumed same with F0; no info of n of F1; se assumed; no description of se or sd of the graph bar","different tissues, F1 sex, and F1 ages",1.54335493057243,3.08670986379061,0.0757118218255839,0.000300611907510899,-0.768859003242672,0.166967278574178,-3.17158754669992,-3.09587572487433,0.0758692782750171,0.0752522765567281,"brain development"
