"ES_ID","study_ID","year","title","journal","species","strain","F0_sex_exercise","age_manipulation_d","age_mating_d","n_con_parent","n_exp_parent","parent_housing","temperature","photoperiod","manipulation_type","manipulation_mode","manipulatoion_intensity","manipulation_duration","manipulation_window","litter_size_con","litter_size_exp","litter_housing","F1_sex_test","comparison","data_source","tissue_measure","response_age_PND","response_age_life_phase","response_test","response_type","measure","unit_measure","exp_mean","exp_se","exp_n","con_mean","con_se","con_n","biological_direction","multi_use_con","cohort_ID","shared_ID","measure_comments","notes","exp_sd","con_sd","RR","VRR","CVR","VCVR","exerciselnCV","controllnCV","exerciseVlnCV","controlVlnCV","grouped_traits"
"157","Dayi_2012",2012,"Materl aerobic exercise during pregncy can increase spatial learning by affecting leptin expression on offspring's early and late period in life depending on gender","The Scientific World Jourl","rats","Wistar","female",NA,NA,7,7,NA,"23","12","treadmill-running","forced","8m/min; 30min/day",21,"pregnancy",NA,NA,NA,"male","M(con)-ME(exp)","fig.1a.png","whole animal",120,"adulthood","MWM","learning(MWM)","latency time(learning)","sec",8.846153846,1.153846154,7,15,1.538461538,7,-1,"no","Cohort_022","Shared_020","different F1 sex, and F1 ages",NA,3.05278997471234,4.07038663118595,0.528067430217888,0.0275326276477744,0.24038535819944,0.194199294314441,-0.692911447230878,-1.22097887744877,0.0220305145599286,0.0395496863706849,"behavior"
"158","DastAmooz_2018",2018,"Physical activity as an option to reduce adverse effect of EMF exposure during pregncy","Intertiol Jourl of Developmental Neuroscience","rats","Wistar","female",NA,NA,10,10,NA,"23","12","swimming","forced","10min",21,"pregnancy",NA,NA,NA,"mixed","Control(con)-PA(exp)","fig.3A.png","whole animal",58,"adolescence","MWM","learning(MWM)","latency time(learning)","sec",19.6,1.4,7,20.6,2.6,7,-1,"no","Cohort_023","Shared_021","different types of measures",NA,3.70405183549043,6.87895340876794,0.0497615095590638,0.021031911680687,-0.56927769884716,0.187698578347354,-0.963729713348045,-1.01349122290711,0.0311010325857097,0.03243882956552,"behavior"
"159","Duran_2018",2018,"Pretal and Early Posttal Environmental Enrichment Reduce Acute Cell Death and Prevent Neurodevelopment and Memory Impairments in Rats Submitted to Neotal Hypoxia Ischemia","Molecular Neurobiology","rats","Wistar","female",60,67,12,12,"grouped","22","12","enrichment","voluntary",NA,52,"pre-conception to post-partum",NA,NA,"with dam","mixed","SC-Sham(con)-EE-Sham(exp)","fig.6D.png","whole animal",65,"adolescence","MWM","learning(MWM)","latency time(learning)","sec",16.78571429,7.142857143,11,41.78571429,6.428571429,11,-1,"no","Cohort_024","Shared_022","n of F1 assumed;n=10-12",NA,23.6901770744409,21.3211593679918,0.912026332934942,0.204746049559362,1.0173868485461,0.304746049559362,0.289171792396639,-0.622854540538304,0.0405127528179008,0.0105742057347033,"behavior"
"160","Da_Silva_2016",2016,"Materl Exercise during Pregncy Increases BDNF Levels and Cell Numbers in the Hippocampal Formation but Not in the Cerebral Cortex of Adult Rat Offspring","PLoS ONE","rats","Wistar","female",NA,NA,17,15,NA,"21","12","treadmill-running","forced","12m/min.30min/day",20,"pregnancy","8","8","single","male","CTL(con)-EX(exp)","fig.5A.png","whole animal",69,"adolescence","MWM","learning(MWM)","latency time(learning)","sec",31.53846154,5.769230769,15,37.69230769,5,15,-1,"no","Cohort_025","Shared_023","n of F1 assumed;n=10-12",NA,22.3441346887644,19.3649167310371,0.178248231296314,0.0510590595145925,0.321349074896987,0.122487630943164,-0.452030503586106,-0.63027873488242,0.00621444947293914,0.00733231749841579,"behavior"
"161","Park_2017",2017,"Paterl physical exercise improves spatial learning ability by enhancing hippocampal neuroplasticity in male pups born from obese materl rats","Jourl of Exercise Rehabilitation","rats","Sprague-Dawley","male",28,112,5,5,NA,"20","12","treadmill-running","forced","12.2m/min;29",84,"pre-conception","10","10",NA,"male","A(con)-B(exp)","fig.1B.png","whole animal",33,"adolescence","MWM","learning(MWM)","latency time(learning)","sec",18.04347826,2.908695652,10,21.95652174,3.043478261,10,-1,"no","Cohort_037","Shared_033",NA,NA,9.1981032805485,9.62432331396841,0.196279909132458,0.0452007963260631,0.150983634114634,0.156311907437174,-0.572935176037711,-0.769215085170169,0.0115090975048721,0.0148468741505662,"behavior"
"162","Rahimi_2018",2018,"Materl voluntary exercise ameliorates learning deficit in rat pups exposed, in utero, to valproic acid; role of BDNF and VEGF and their receptors","Neuropeptides","rats","Wistar","female",NA,NA,5,5,NA,"22","12","wheel-running","voluntary","100g",11,"pregnancy",NA,NA,NA,"male","Sed-Con(con)-VE-Con(exp)","text.p.49","whole animal",34,"adolescence","MWM","learning(MWM)","latency time(learning)","sec",16,2.8,10,26.6,2.2,10,-1,"no","Cohort_041","Shared_037",NA,NA,8.85437744847146,6.95701085237044,0.508322493547872,0.0374654092939115,0.74948455036476,0.148576520405023,-0.777283259822932,-1.2856057533708,0.0153633057221311,0.0266420015334999,"behavior"
"163","Sanches_2017",2017,"Pregncy swimming causes short- and long-term neuroprotection against hypoxia-ischemia in very immature rats","Pediatric Research","rats","Wistar","female",NA,NA,6,6,NA,"22","12","swimming","forced","20min",21,"pregnancy",NA,NA,NA,"mixed","SESH(con)-SWSH(exp)","fig.3a.png","whole animal",50,"adolescence","MWM","learning(MWM)","latency time(learning)","sec",23.33093416,3.752886201,10,16.97989597,4.618936863,10,-1,"no","Cohort_046","Shared_042","n of F1 assumed;n=9-11","difficult to extract data on the fil test day(day5); data on day 4 was extracted",11.8676681945765,14.6063608555931,-0.317750072135568,0.0998711574180797,-0.525389436963774,0.210982268529191,-0.412767461948792,-0.0950173898132245,0.00965856860755045,0.0119571871951761,"behavior"
"164","Sanches_2018",2018,"Brain Metabolism Alterations Induced by Pregncy Swimming Decreases Neurological Impairments Following Neotal Hypoxia-Ischemia in Very Immature Rats","Frontiers in Neurology","rats","Wistar","female",NA,NA,8,12,"single","22","12","swimming","forced","20min",21,"pregnancy",NA,NA,NA,"mixed","SESH(con)-SWSH(exp)","fig.5A.png","whole animal",50,"adolescence","MWM","learning(MWM)","latency time(learning)","sec",23.5483871,2.580645161,12,18.38709677,2.580645161,12,-1,"no","Cohort_048","Shared_044","n of F1 assumed;n=8-16",NA,8.93961707031753,8.93961707031753,-0.247408173678897,0.0317081266557169,-0.247408173678898,0.122617217564808,-0.923110029369496,-0.675701855690598,0.0148587905072691,0.0102717659098363,"behavior"
"165","Sparling_2018",2018,"Effects of combined pre- and post-tal enrichment on anxiety-like, social, and cognitive behaviours in juvenile and adult rat offspring","Behavioural brain research","rats","Long-Evans","female",73,NA,6,9,"single","23","12","enrichment","voluntary",NA,21,"pregnancy","48","50","with dam","mixed","control(con)-Enriched(exp)","fig.6A.png","whole animal",43,"adolescence","MWM","learning(MWM)","latency time(learning)","sec",12.94117647,2.352941176,6,8.235294118,1.764705882,6,-1,"no","Cohort_049","Shared_045","different F1 sex and ages","difficult to extract data on the fil test day(day12); data on day 11 was extracted",5.76350527598419,4.32262895698814,-0.451985123654745,0.0789762185540871,-0.164303051202965,0.278976218554087,-0.996550430230724,-0.544565306575979,0.039961364174195,0.0216351127442668,"behavior"
"166","Sparling_2018",2018,"Effects of combined pre- and post-tal enrichment on anxiety-like, social, and cognitive behaviours in juvenile and adult rat offspring","Behavioural brain research","rats","Long-Evans","female",73,NA,6,9,"single","23","12","enrichment","voluntary",NA,21,"pregnancy","48","50","with dam","female","Control(con)-Enriched(exp)","fig.6B.png","whole animal",80,"adulthood","MWM","learning(MWM)","latency time(learning)","sec",11.33333333,3.333333333,6,8.666666667,0.666666667,6,-1,"no","Cohort_050","Shared_046","different F1 sex and ages","difficult to extract data on the fil test day(day12); data on day 11 was extracted",8.16496580846076,1.63299316267195,-0.2682639862621,0.0924223501137787,1.341173925572,0.292422350113779,-1.83733360864807,-1.56906962238597,0.0695397978380837,0.0613026580931144,"behavior"
"167","Yin_2013",2013,"Paterl treadmill exercise enhances spatial learning and memory related to hippocampus among male offspring","Behavioural Brain Research","mice","C57BL/6","male",56,NA,10,10,"single","20-23","12","treadmill-running","forced","12m/min;60min/day",42,"pre-conception","8","8","single","male","CM(con)-EM(exp)","fig.3A.png","whole animal",27,"adolescence","MWM","learning(MWM)","latency time(learning)","sec",32.08333333,2.5,16,44.58333333,2.5,18,-1,"no","Cohort_054","Shared_049",NA,NA,10,10.6066017177982,0.329023412637352,0.00921622965120981,0.274053463436612,0.0719613276904255,-1.07744830886777,-1.40647172150512,0.0111149869535991,0.01491822232747,"behavior"
"168","Zue _2016",2016,"Materl exposure to environmental enrichment before and during gestation influences behaviour of rat offspring in a sex-specific manner","Physiology and Behavior","rats","Wistar","female",21,80,15,16,"grouped","21-23","12","enrichment","voluntary",NA,21,"pre-conception to pregnancy","30","30","grouped","male","SC(con)-EE(exp)","fig.6A.png","whole animal",54,"adolescence","MWM","learning(MWM)","latency time(learning)","sec",23.75,1.25,30,28.75,1.5625,30,-1,"no","Cohort_055","Shared_051","different F1 sex",NA,6.84653196881458,8.55816496101822,0.191055236762709,0.00572376930287115,-0.0320883145515006,0.0402065279235608,-1.00345535771081,-1.19451059447352,0.00581702758527609,0.0071066347827474,"behavior"
"169","Zue _2016",2016,"Materl exposure to environmental enrichment before and during gestation influences behaviour of rat offspring in a sex-specific manner","Physiology and Behavior","rats","Wistar","female",21,80,15,16,"grouped","21-23","12","enrichment","voluntary",NA,21,"pre-conception to pregnancy","30","30","grouped","female","SC(con)-EE(exp)","fig.6A.png","whole animal",54,"adolescence","MWM","learning(MWM)","latency time(learning)","sec",29.375,1.25,30,35.3125,1.875,30,-1,"no","Cohort_056","Shared_052","different F1 sex",NA,6.84653196881458,10.2697979532219,0.184093036442337,0.00463010216607595,-0.221372071665828,0.0391128607867656,-1.03369524290053,-1.21778827934286,0.0060322410547355,0.00727342637607903,"behavior"
"170","Klein_2019",2019,"Physical Exercise During Pregncy Prevents Cognitive Impairment Induced by Amyloid-¦Â in Adult Offspring Rats","Molecular Neurobiology","rats","Wistar","female",NA,NA,27,27,NA,"22","12","swimming","forced","30min",35,"pre-conception to pregnancy",NA,NA,"grouped","male","Sedentary(con)-Materl Exercise(exp)","fig.3a.png","whole animal",85,"adulthood","MWM","learning(MWM)","latency time(learning)","sec",25.88235294,3.823529412,12,20.88235294,3.235294118,12,-1,"no","Cohort_059","Shared_054",NA,NA,13.2450944116359,11.2073875796095,-0.214656937447775,0.0458265210934675,-0.0476028528321607,0.136735612002558,-0.791533671176745,-0.57687673372897,0.0124826323228521,0.00887588849913472,"behavior"
"171","Spindler_2018",2019,"Paterl physical exercise modulates global D methylation status in the hippocampus of male rat offspring","Neural Regeneration Research","rats","Wistar","male",60,NA,5,5,"groupded","20","12","treadmill-running","forced","5.2m/min; 28min/day",22,"pre-conception",NA,NA,NA,"male","SED(con)-EXE(exp)","fig.2A.png","whole animal",51,"adolescence","MWM","learning(MWM)","latency time(learning)","sec",17.77777778,3.333333333,10,17.77777778,2.777777778,10,-1,"no","Cohort_061","Shared_056","n of F1 assumed;n=4-5",NA,10.5409255328405,8.78410461228156,0,0.0595703124819824,0.182321556613955,0.170681423593094,-0.649449888358048,-0.649449888358048,0.0128122318820344,0.0124230680418577,"behavior"
"172","Mcgreevy_2019",2019,"Intergeneratiol transmission of the positive effects of physical exercise on brain and cognition","PS","mice","C57BL/6","male",84,NA,10,5,"single","22","12","treadmill-running","forced","1.2m/min;40min/day",30,"pre-conception","36","15",NA,"male","L.SED-experimentB(con)-L.RUN-experimentB(exp)","fig.S14B.png","whole animal",126,"adulthood","MWM","learning(MWM)","latency time(learning)","sec",14.83870968,1.935483871,8,18.38709677,3.225806452,8,-1,"no","Cohort_063","Shared_058",NA,NA,5.47437508024516,9.12395846801807,0.214409870943472,0.0477919336690654,-0.296415752925852,0.190649076526208,-0.414906961280473,-0.629316832223945,0.0127406731087093,0.0162108222688993,"behavior"
"173","Segabizi_2019",2019,"Effects of Materl Physical Exercise on Global D Methylation and Hippocampal Plasticity of Rat Male Offspring","Neuroscience","rats","Wistar","female",60,NA,7,8,"grouped","20","12","treadmill-running","forced","20min",22,"pre-conception","7","7","with dam","male","SS(con)-ES(exp)","fig.2A.png","whole animal",51,"adolescence","MWM","learning(MWM)","latency time(learning)","sec",22.80701754,1.754385965,11,27.01754386,4.561403509,11,-1,"yes","Cohort_075","Shared_070","shared control; three levels of exercise","difficult to extract data on the fil test two day(day3 and 4); data on day 2 was extracted",5.81863998337058,15.1284639567635,0.169418152140265,0.0344211233369167,-0.786093292887172,0.134421123336917,-0.360490275815684,-0.529908427955949,0.00844980402611703,0.00926396856240218,"behavior"
"174","Segabizi_2019",2019,"Effects of Materl Physical Exercise on Global D Methylation and Hippocampal Plasticity of Rat Male Offspring","Neuroscience","rats","Wistar","female",60,NA,7,8,"grouped","20","12","treadmill-running","forced","20min",22,"pre-conception","7","7","with dam","male","SS(con)-SE(exp)","fig.2A.png","whole animal",51,"adolescence","MWM","learning(MWM)","latency time(learning)","sec",18.59649123,2.105263158,11,27.01754386,4.561403509,11,-1,"yes","Cohort_076","Shared_071","shared control; three levels of exercise",NA,6.9823679800447,15.1284639567635,0.373513508210775,0.0413199123058354,-0.399676380022706,0.141319912305835,-0.156394919745174,-0.529908427955949,0.0101493680555627,0.00926396856240218,"behavior"
"175","Segabizi_2019",2019,"Effects of Materl Physical Exercise on Global D Methylation and Hippocampal Plasticity of Rat Male Offspring","Neuroscience","rats","Wistar","female",60,NA,7,8,"grouped","20","12","treadmill-running","forced","20min",22,"pre-conception","7","7","with dam","male","SS(con)-EE(exp)","fig.2A.png","whole animal",51,"adolescence","MWM","learning(MWM)","latency time(learning)","sec",24.9122807,1.754385965,11,27.01754386,4.561403509,11,-1,"yes","Cohort_077","Shared_072","shared control; three levels of exercise",NA,5.81863998337058,15.1284639567635,0.0811255448957779,0.0334632970377853,-0.874385900131658,0.133463297037785,-0.448782883060171,-0.529908427955949,0.00886646410979564,0.00926396856240218,"behavior"
"176","Rahimi_2018",2018,"Materl voluntary exercise ameliorates learning deficit in rat pups exposed, in utero, to valproic acid; role of BDNF and VEGF and their receptors","Neuropeptides","rats","Wistar","female",NA,NA,5,5,NA,"22","12","wheel-running","voluntary","100g",11,"pregnancy",NA,NA,NA,"male","Sed-Con(con)-VE-Con(exp)","fig.4B.png","whole animal",36,"adolescence","MWM","memory(MWM)","target distance(memory)","cm",2600,133.3333333,10,2600,155.5555556,10,1,"no","Cohort_041","Shared_037",NA,NA,421.637021250375,491.90985838896,0,0.00620936518445467,-0.154150680362973,0.117320476295566,-1.60941568340415,-1.60941568340415,0.0334201069877984,0.0332710938250149,"behavior"
"177","Yin_2013",2013,"Paterl treadmill exercise enhances spatial learning and memory related to hippocampus among male offspring","Behavioural Brain Research","mice","C57BL/6","male",56,NA,10,10,"single","20-23","12","treadmill-running","forced","12m/min;60min/day",42,"pre-conception","8","8","single","male","CM(con)-EM(exp)","fig.3D.png","whole animal",29,"adolescence","MWM","memory(MWM)","target distance(memory)","%",33.26086957,2.608695652,16,20.65217391,2.391304348,18,1,"no","Cohort_054","Shared_050","different types of measures",NA,10.434782608,10.1454451221101,0.476561030083054,0.0195586824193021,-0.444519602433559,0.0823037804585178,-1.15794500501116,-0.68138397492811,0.0120968084335978,0.00639820559030484,"behavior"
"178","Sparling_2018",2018,"Effects of combined pre- and post-tal enrichment on anxiety-like, social, and cognitive behaviours in juvenile and adult rat offspring","Behavioural brain research","rats","Long-Evans","female",73,NA,6,9,"single","23","12","enrichment","voluntary",NA,21,"pregnancy","48","50","with dam","mixed","Control(con)-Enriched(exp)","fig.7C.png","whole animal",43,"adolescence","MWM","memory(MWM)","target frequency(memory)","count",8.896551724,0.75862069,6,6.413793103,0.75862069,6,1,"no","Cohort_049","Shared_045","different F1 sex and ages","different types of measures",1.8582335988181,1.8582335988181,0.327212911262805,0.0212612543198302,-0.327212911262805,0.22126125431983,-1.46603739647922,-1.13882448521642,0.0580997509319844,0.0453892637651723,"behavior"
"179","Sparling_2018",2018,"Effects of combined pre- and post-tal enrichment on anxiety-like, social, and cognitive behaviours in juvenile and adult rat offspring","Behavioural brain research","rats","Long-Evans","female",73,NA,6,9,"single","23","12","enrichment","voluntary",NA,21,"pregnancy","48","50","with dam","female","Control(con)-Enriched(exp)","fig.7G.png","whole animal",80,"adulthood","MWM","memory(MWM)","target frequency(memory)","count",8.344827586,1.034482759,6,5.379310345,0.482758621,6,1,"no","Cohort_050","Shared_046","different F1 sex and ages","different types of measures",2.53395490725654,1.18251229037965,0.439081718850305,0.0234217146676503,0.323058332920402,0.22342171466765,-1.85400066125975,-1.41491894240945,0.0699870240903538,0.056003659947197,"behavior"
"180","Akhavan_2008",2008,"Serotonergic and noradrenergic lesions suppress the enhancing effect of materl exercise during pregncy on learning and memory in rat pups","Neuroscience","rats","Wistar","female",NA,NA,36,36,NA,"22-24","12","wheel-running","voluntary","100g",21,"pregnancy","8","8",NA,"mixed","sedentary(con)-F.swimming(exp)","fig.2A.png","whole animal",44,"adolescence","MWM","memory(MWM)","target time(memory)","sec",15.20661157,2.775206612,8,36.69421488,3.375206612,8,1,"yes","Cohort_004","Shared_002","shared control; two levels of exercise",NA,7.84946965815578,9.54652593300349,-0.880888804947652,0.0417669350210601,0.685157463328109,0.184624077878203,-0.394124421900401,-1.27501322684805,0.0125215070151351,0.0348015499731672,"behavior"
"181","Akhavan_2008",2008,"Serotonergic and noradrenergic lesions suppress the enhancing effect of materl exercise during pregncy on learning and memory in rat pups","Neuroscience","rats","Wistar","female",NA,NA,36,36,NA,"22-24","12","wheel-running","voluntary","100g",21,"pregnancy","8","8",NA,"mixed","sedentary(con)-F.swimming(exp)","fig.2B.png","whole animal",44,"adolescence","MWM","memory(MWM)","target time(memory)","sec",35.14018692,2.903738318,8,22.61682243,2.056074766,8,1,"yes","Cohort_004","Shared_002","shared control; two levels of exercise",NA,8.21301222179608,5.81545763866058,0.440651417346097,0.0150926719792413,-0.0954511470430482,0.157949814836384,-1.72739734805284,-1.28674593070674,0.0463365768520536,0.0351312372750037,"behavior"
"182","Akhavan_2013",2013,"Materl Voluntary Exercise during Pregncy Enhances the Spatial Learning Acquisition but not the Retention of Memory in Rat Pups via a TrkB-mediated Mechanism: The Role of Hippocampal BDNF Expression","Iranian Jourl of Basic Medical Sciences","rats","Wistar","female",NA,NA,20,20,"single","22-24","12","wheel-running","voluntary","100g",21,"pregnancy",NA,NA,NA,"male","Sed/Cyt(con)-Exc/Cyt(exp)","fig.5A.png","whole animal",61,"adolescence","MWM","memory(MWM)","target time(memory)","sec",27.41935484,5.483870968,7,27.74193548,5.161290323,7,1,"no","Cohort_006","Shared_004",NA,NA,14.508958803295,13.6554906388622,-0.0116960395765975,0.0746133045041971,0.0723206613588411,0.241279971170864,-0.613774126355354,-0.625470165931951,0.0196780001825973,0.019443445155834,"behavior"
"183","Cutuli_2015",2015,"Pre-reproductive materl enrichment influences rat materl care and offspring developmental trajectories: behavioral performances and neuroplasticity correlates","Frontiers in Behavioral Neuroscience","rats","Wistar","female",21,77,10,10,"group (10/cage)",NA,"12","enrichment","voluntary",NA,49,"pre-conception","24","24",NA,"male","EF-P(exp)-SF-P(con)","fig.7F.png","whole animal",57,"adolescence","MWM","memory(MWM)","target time(memory)","sec",33.90410959,3.424657534,12,32.87671233,3.082191781,12,1,"no","Cohort_012","Shared_010",NA,NA,11.8633616948231,10.6770255267264,0.0307716586575364,0.0189921030043809,0.0745888568705117,0.109901193913472,-1.10998740242033,-1.07921574376279,0.0183757987155352,0.0175847159445068,"behavior"
